"date","mean_temp","temp_C"
"2016-06-01",284.239993648604,11.0899936486039
"2016-06-02",286.729993592948,13.579993592948
"2016-06-05",284.493743642932,11.3437436429317
"2016-06-24",287.399993577972,14.249993577972
"2016-06-27",284.848743634997,11.6987436349971
"2016-07-08",285.849993612617,12.699993612617
"2016-07-13",286.121993606538,12.9719936065378
"2016-07-19",290.061993518472,16.9119935184717
"2016-08-08",286.855448135598,13.7054481355982
"2016-08-12",286.916243588784,13.7662435887844
"2016-08-16",289.914235946017,16.7642359460169
"2016-08-17",291.055875849198,17.905875849198
"2016-08-21",285.019993631169,11.869993631169
"2016-08-24",288.147136418415,14.9971364184149
"2016-08-25",289.629993528128,16.479993528128
"2016-08-28",286.778565020433,13.6285650204333
"2016-08-29",287.739993570372,14.589993570372
"2016-08-31",286.942215810427,13.7922158104266
"2016-09-04",286.879993589595,13.729993589595
"2016-09-06",289.405993533135,16.2559935331346
"2016-09-10",286.839993590489,13.689993590489
"2016-09-20",286.878629953262,13.7286299532618
"2016-09-25",285.684993616305,12.5349936163053
"2017-04-01",279.811422319018,6.66142231901813
"2017-04-08",279.572721025653,6.42272102565266
"2017-04-12",277.288327137319,4.13832713731904
"2017-04-15",277.728175612336,4.57817561233594
"2017-05-02",283.048604786344,9.89860478634438
"2017-05-03",283.371811849827,10.221811849827
"2017-05-05",281.20181189833,8.05181189833041
"2017-05-06",273.709993883967,0.559993883967024
"2017-05-09",282.163542082113,9.01354208211262
"2017-05-12",283.067136531962,9.91713653196172
"2017-05-14",283.809993658215,10.659993658215
"2017-05-17",281.019993720576,7.86999372057636
"2017-05-18",283.404279381569,10.2542793815689
"2017-05-25",286.810519906937,13.6605199069373
"2017-06-02",284.119993651286,10.969993651286
"2017-06-17",286.593326929336,13.4433269293357
"2017-06-20",286.917215810985,13.7672158109853
"2017-06-21",287.199993582442,14.049993582442
"2017-06-25",284.943326966216,11.793326966216
"2017-07-01",285.169993627816,12.019993627816
"2017-07-10",286.029993608594,12.879993608594
"2017-07-14",284.699993638322,11.549993638322
"2017-07-18",288.318629921075,15.168629921075
"2017-07-25",287.247685889069,14.0976858890688
"2017-08-07",286.830707876411,13.6807078764108
"2017-08-15",287.683993571624,14.5339935716244
"2017-08-26",286.0699936077,12.9199936077
"2017-08-29",285.749993614852,12.5999936148525
"2017-08-30",287.639993572608,14.489993572608
"2017-08-31",288.153993561119,15.0039935611188
"2017-09-19",287.049279300097,13.8992793000967
"2017-09-26",284.719993637875,11.569993637875
"2017-09-28",286.932910255079,13.7829102550789
"2017-09-29",286.346209817742,13.1962098177421
"2018-04-01",278.179993784055,5.02999378405502
"2018-04-05",277.713743794477,4.56374379447692
"2018-04-09",280.341193735748,7.19119373574847
"2018-04-14",281.150428500269,8.00042850026932
"2018-04-21",280.294660403455,7.1446604034553
"2018-04-24",280.221993738413,7.07199373841263
"2018-04-25",277.834993791767,4.68499379176654
"2018-04-26",279.979993743822,6.82999374382172
"2018-04-27",282.073327030366,8.92332703036601
"2018-04-28",279.117362184156,5.96736218415589
"2018-04-29",281.004503524844,7.85450352484401
"2018-04-30",282.950226235572,9.80022623557176
"2018-05-10",280.049993742257,6.89999374225704
"2018-05-12",284.876309423855,11.7263094238547
"2018-05-16",283.079993674532,9.929993674532
"2018-05-23",283.094993674196,9.94499367419627
"2018-05-24",288.679993549362,15.529993549362
"2018-05-26",283.535993664339,10.3859936643392
"2018-05-27",279.23249376053,6.08249376052976
"2018-05-30",284.412602340397,11.2626023403975
"2018-06-03",286.664993594401,13.5149935944007
"2018-06-07",299.81221552276,26.6622155227597
"2018-06-27",288.377993556112,15.227993556112
"2018-06-30",287.19730127481,14.0473012748103
"2018-07-01",289.929279235724,16.7792792357238
"2018-07-04",293.633786542084,20.4837865420843
"2018-07-07",286.539993597195,13.389993597195
"2018-07-16",286.299993602559,13.1499936025591
"2018-07-23",289.973414573083,16.8234145730833
"2018-07-25",292.029993474483,18.879993474483
"2018-07-27",289.931993521378,16.7819935213776
"2018-08-09",286.259993603453,13.109993603453
"2018-08-19",289.009993541986,15.8599935419857
"2018-08-23",287.339993579313,14.189993579313
"2018-08-31",287.462850719424,14.3128507194244
"2018-09-03",287.99199356474,14.8419935647398
"2018-09-04",287.916660233091,14.7666602330906
"2018-09-08",287.537076908241,14.3870769082413
"2018-09-11",286.067493607756,12.9174936077559
"2018-09-12",286.569993596524,13.419993596524
"2018-09-20",285.656357253309,12.5063572533089
"2018-09-22",284.775378252022,11.6253782520216
"2018-09-23",285.787266341292,12.6372663412921
"2018-09-24",285.943493610527,12.7934936105274
"2018-09-28",283.399993667379,10.249993667379
"2018-09-30",283.925993655622,10.775993655622
"2019-04-05",280.787493725773,7.63749372577303
"2019-04-09",281.973839853102,8.82383985310224
"2019-04-11",281.104160385361,7.95416038536143
"2019-04-12",281.741422275879,8.59142227587915
"2019-04-13",280.833070647831,7.68307064783113
"2019-04-14",279.340762988879,6.1907629888791
"2019-04-15",278.477493777406,5.32749377740561
"2019-04-19",284.015707939331,10.8657079393312
"2019-04-22",283.14473051519,9.99473051518999
"2019-04-24",283.689993660897,10.539993660897
"2019-05-09",279.835378362439,6.685378362439
"2019-05-15",287.858175385913,14.708175385913
"2019-05-16",285.244438070597,12.0944380705969
"2019-05-29",285.25635726225,12.10635726225
"2019-06-07",287.22642215328,14.0764221532805
"2019-06-20",283.658565090171,10.508565090171
"2019-06-21",283.156660339485,10.0066603394847
"2019-06-27",288.692956512035,15.5429565120351
"2019-06-28",286.411104711187,13.2611047111865
