"date","mean_temp","temp_C"
"1995-06-09",285.579993618652,12.429993618652
"1995-06-15",287.644993572496,14.4949935724958
"1995-06-25",291.717850624318,18.5678506243177
"1995-06-28",293.587136296821,20.4371362968215
"1995-07-04",290.63532683899,17.4853268389901
"1995-08-02",291.829993478954,18.679993478954
"1995-08-05",292.787493457552,19.637493457552
"1995-08-08",293.62959343873,20.4795934387296
"1995-08-27",290.965326831614,17.815326831614
"1995-09-15",289.753677735889,16.6036777358894
"1995-09-28",287.089993584901,13.939993584901
"1996-07-01",288.959993543103,15.809993543103
"1996-07-17",290.685707790245,17.535707790245
"1996-07-20",291.5549934851,18.4049934851005
"1996-08-02",289.496660197774,16.3466601977743
"1996-08-11",291.824730321177,18.6747303211768
"1996-08-14",292.079993473366,18.929993473366
"1996-08-15",291.723993481323,18.573993481323
"1996-08-18",290.739993503317,17.589993503317
"1996-08-30",290.139224285976,16.9892242859763
"1996-09-06",290.403175329028,17.2531753290277
"1996-09-09",290.189993515611,17.039993515611
"1996-09-12",289.45899353195,16.3089935319497
"1996-09-19",288.391660222473,15.2416602224732
"1997-05-02",282.82999368012,9.67999368012005
"1997-05-09",280.449993733317,7.29999373331702
"1997-05-15",285.865618612268,12.715618612268
"1997-05-31",288.488326886979,15.3383268869792
"1997-06-26",286.97999358736,13.82999358736
"1997-07-21",290.885618500062,17.7356185000622
"1997-09-10",288.33642212847,15.18642212847
"1998-04-11",279.320493758563,6.17049375856317
"1998-04-18",281.859993701801,8.70999370180101
"1998-05-03",280.909993723035,7.759993723035
"1998-05-10",281.829993702471,8.67999370247099
"1998-05-13",283.3213573055,10.1713573055002
"1998-05-16",288.287850700984,15.1378507009841
"1998-05-22",286.539993597195,13.389993597195
"1998-06-11",286.149993605912,12.999993605912
"1998-06-17",288.493993553519,15.3439935535192
"1998-06-20",292.259993469343,19.109993469343
"1998-07-06",288.889993544668,15.739993544668
"1998-09-14",288.009993564337,14.859993564337
"1999-04-02",280.089993741363,6.93999374136303
"1999-05-01",283.725993660092,10.5759936600923
"1999-05-04",284.78999363631,11.63999363631
"1999-07-26",291.179576826825,18.0295768268252
"1999-09-02",289.499993531033,16.349993531033
"1999-09-09",287.895549122451,14.7455491224512
"1999-09-15",288.36606498495,15.2160649849502
"1999-09-28",287.491811757738,14.3418117577378
"2000-04-05",280.435855802598,7.28585580259818
"2000-04-15",280.479993732646,7.32999373264602
"2000-04-19",281.429993711412,8.27999371141203
"2000-05-01",285.22094600763,12.0709460076301
"2000-05-04",285.513118620147,12.3631186201471
"2000-05-05",283.391422238999,10.2414222389992
"2000-05-07",283.465707951625,10.3157079516246
"2000-05-14",289.312720807947,16.1627208079466
"2000-05-17",284.751422208601,11.601422208601
"2000-06-02",287.279993580654,14.129993580654
